ID,predicted_price
TR-2767,0.9748516
TR-2768,1.2793148
TR-2769,1.3450359
TR-2770,3.7623618
TR-2771,1.9859743
TR-2772,1.5394548
TR-2773,4.83049
TR-2774,1.1221263
TR-2775,1.6852409
TR-2776,1.8211472
TR-2777,3.673558
TR-2778,1.1337333
TR-2779,3.4155989
TR-2780,1.9876081
TR-2781,0.7142894
TR-2782,2.3560274
TR-2783,1.9560355
TR-2784,1.2474923
TR-2785,0.7188309
TR-2786,1.6772388
TR-2787,2.9862113
TR-2788,1.9496047
TR-2789,1.0546106
TR-2790,1.980607
TR-2791,2.8597078
TR-2792,1.5614812
TR-2793,1.5327365
TR-2794,2.064632
TR-2795,2.497244
TR-2796,0.94465494
TR-2797,1.9333901
TR-2798,3.549947
TR-2799,2.7910767
TR-2800,1.6130328
TR-2801,1.50434
TR-2802,1.7515544
TR-2803,1.9206524
TR-2804,2.8080714
TR-2805,1.6508751
TR-2806,2.3346074
TR-2807,2.1031766
TR-2808,1.3935555
TR-2809,0.80478734
TR-2810,3.0981333
TR-2811,3.0070345
TR-2812,2.7131574
TR-2813,1.1294478
TR-2814,1.2766794
TR-2815,1.8294715
TR-2816,2.1615818
TR-2817,2.418013
TR-2818,1.3668554
TR-2819,4.446193
TR-2820,1.4049177
TR-2821,1.3795689
TR-2822,3.5185902
TR-2823,2.7272298
TR-2824,1.6062909
TR-2825,1.5514033
TR-2826,1.2019932
TR-2827,1.6978452
TR-2828,1.3849782
TR-2829,1.3041787
TR-2830,2.7925844
TR-2831,1.4311199
TR-2832,3.2352843
TR-2833,4.5669627
TR-2834,1.9908619
TR-2835,0.7895545
TR-2836,1.1241833
TR-2837,1.464132
TR-2838,2.2217257
TR-2839,1.5758339
TR-2840,1.187542
TR-2841,3.7693915
TR-2842,0.8017514
TR-2843,1.8865318
TR-2844,2.5937698
TR-2845,2.566692
TR-2846,2.0057411
TR-2847,1.57383
TR-2848,1.1847461
TR-2849,3.0047543
TR-2850,1.5266147
TR-2851,1.7485261
TR-2852,3.0607333
TR-2853,2.77656
TR-2854,1.4826493
TR-2855,0.9147871
TR-2856,1.2377105
TR-2857,0.9196775
TR-2858,1.6572236
TR-2859,1.5737782
TR-2860,1.6826501
TR-2861,1.3237494
TR-2862,1.7217817
TR-2863,1.8955808
TR-2864,1.0099993
TR-2865,3.2495532
TR-2866,3.030152
TR-2867,1.3186466
TR-2868,0.9498236
TR-2869,1.2618296
TR-2870,2.3220146
TR-2871,5.484751
TR-2872,1.3454876
TR-2873,1.453578
TR-2874,1.0791962
TR-2875,1.4958749
TR-2876,2.88597
TR-2877,1.4672991
TR-2878,3.5801766
TR-2879,4.02471
TR-2880,2.359247
TR-2881,1.5230772
TR-2882,0.8865167
TR-2883,2.260178
TR-2884,1.3527377
TR-2885,1.7636913
TR-2886,2.357816
TR-2887,1.4196522
TR-2888,0.9536769
TR-2889,1.1230814
TR-2890,0.97379535
TR-2891,1.320432
TR-2892,1.8637886
TR-2893,1.434743
TR-2894,4.015794
TR-2895,2.5309937
TR-2896,2.5669796
TR-2897,4.30351
TR-2898,1.9150927
TR-2899,2.4039714
TR-2900,1.5977483
TR-2901,3.0739572
TR-2902,0.9046914
TR-2903,1.1561886
TR-2904,3.7084062
TR-2905,1.9652562
TR-2906,1.3000418
TR-2907,1.103762
TR-2908,3.2106156
TR-2909,1.4938447
TR-2910,1.9476852
TR-2911,2.7415776
TR-2912,1.6680076
TR-2913,2.0417771
TR-2914,0.9133941
TR-2915,1.7727052
TR-2916,0.8833638
TR-2917,1.9948308
TR-2918,2.0864956
TR-2919,1.5270545
TR-2920,2.8068528
TR-2921,0.9658259
TR-2922,2.3458133
TR-2923,1.3289376
TR-2924,3.6414104
TR-2925,1.6866661
TR-2926,1.8865162
TR-2927,1.8250395
TR-2928,1.405753
TR-2929,1.4932262
TR-2930,2.1916142
TR-2931,2.1639564
TR-2932,4.052512
TR-2933,4.446065
TR-2934,4.542753
TR-2935,2.3060129
TR-2936,1.1337785
TR-2937,3.7987728
TR-2938,1.6840827
TR-2939,2.5925927
TR-2940,1.6449109
TR-2941,4.449906
TR-2942,6.856979
TR-2943,3.7629666
TR-2944,1.2454518
TR-2945,2.9169214
TR-2946,1.9401317
TR-2947,2.176582
TR-2948,3.6605017
TR-2949,1.5966798
TR-2950,1.1173742
TR-2951,2.0745575
TR-2952,1.9719038
TR-2953,1.7577337
TR-2954,1.0601109
TR-2955,1.3562417
TR-2956,1.5050493
TR-2957,1.3874786
TR-2958,2.5855474
TR-2959,3.0445182
TR-2960,1.433761
TR-2961,0.78063136
TR-2962,2.58354
TR-2963,1.3872977
TR-2964,1.7668139
TR-2965,1.5787145
TR-2966,2.6991265
TR-2967,1.5074272
TR-2968,1.7348068
TR-2969,1.2938544
TR-2970,2.1698706
TR-2971,2.1537986
TR-2972,1.1694351
TR-2973,1.1408845
TR-2974,3.1304364
TR-2975,3.4135056
TR-2976,1.1197358
TR-2977,1.5562311
TR-2978,1.6589242
TR-2979,2.552441
TR-2980,1.820981
TR-2981,1.7183607
TR-2982,1.0170299
TR-2983,1.8467928
TR-2984,0.7552123
TR-2985,1.8192211
TR-2986,2.3591137
TR-2987,1.5777352
TR-2988,2.0762148
TR-2989,1.6909813
TR-2990,2.6916974
TR-2991,2.1190424
TR-2992,0.9929206
TR-2993,1.4143364
TR-2994,1.8440424
TR-2995,1.661481
TR-2996,1.9813383
TR-2997,1.2872231
TR-2998,2.3140848
TR-2999,1.6398777
TR-3000,0.92967886
TR-3001,3.9953492
TR-3002,2.8125012
TR-3003,2.8959982
TR-3004,1.7152581
TR-3005,2.4711053
TR-3006,1.4212463
TR-3007,4.841918
TR-3008,3.4201298
TR-3009,0.9433082
TR-3010,3.2930117
TR-3011,1.7202313
TR-3012,2.0512545
TR-3013,0.8655853
TR-3014,2.3473141
TR-3015,0.8004595
TR-3016,2.1621144
TR-3017,4.8840117
TR-3018,1.2645015
TR-3019,1.4035671
TR-3020,0.8398391
TR-3021,1.6523123
TR-3022,1.8697866
TR-3023,1.3141677
TR-3024,1.4873865
TR-3025,4.8585124
TR-3026,3.2382748
TR-3027,1.3642863
TR-3028,2.6758666
TR-3029,0.8804305
TR-3030,1.8170384
TR-3031,1.3965006
TR-3032,2.0525055
TR-3033,1.647409
TR-3034,0.897251
TR-3035,2.5176516
TR-3036,1.2619567
TR-3037,1.8803736
TR-3038,3.792947
TR-3039,1.0151889
TR-3040,1.6452273
TR-3041,1.1874999
TR-3042,1.1736149
TR-3043,0.70943666
TR-3044,1.6719166
TR-3045,1.5274174
TR-3046,1.7650683
TR-3047,1.3852257
TR-3048,2.776321
TR-3049,2.536795
TR-3050,0.9358107
TR-3051,1.201656
TR-3052,1.8201165
TR-3053,1.7783393
TR-3054,0.9762013
TR-3055,1.6862111
TR-3056,1.5084552
TR-3057,2.211446
TR-3058,0.9686718
TR-3059,1.4228963
TR-3060,1.9990299
TR-3061,4.3439837
TR-3062,1.3529192
TR-3063,1.767512
TR-3064,1.3410535
TR-3065,1.5426952
TR-3066,2.8817499
TR-3067,4.848713
TR-3068,1.745166
TR-3069,1.9888009
TR-3070,3.283912
TR-3071,1.664164
TR-3072,2.15284
TR-3073,1.0616928
TR-3074,1.9726535
TR-3075,1.4804293
TR-3076,1.2438511
TR-3077,4.6784225
TR-3078,4.0008063
TR-3079,0.82890534
TR-3080,1.0786527
TR-3081,1.6451023
TR-3082,1.3836651
TR-3083,1.2722547
TR-3084,2.72171
TR-3085,3.6323843
TR-3086,4.347763
TR-3087,3.5716772
TR-3088,1.8582541
TR-3089,1.4233515
TR-3090,2.0392275
TR-3091,1.6314285
TR-3092,2.1296964
TR-3093,1.8661125
TR-3094,1.9241687
TR-3095,2.5748801
TR-3096,1.9878418
TR-3097,3.8906507
TR-3098,1.5585487
TR-3099,1.7062114
TR-3100,1.6279333
TR-3101,1.1561706
TR-3102,1.9773682
TR-3103,1.8593972
TR-3104,1.044883
TR-3105,4.0914454
TR-3106,2.0038712
TR-3107,2.1005127
TR-3108,1.0042686
TR-3109,0.9947261
TR-3110,2.058392
TR-3111,2.4466887
TR-3112,1.1357092
TR-3113,0.8070271
TR-3114,1.526697
TR-3115,1.4101856
TR-3116,1.8156815
TR-3117,3.9403307
TR-3118,1.6129297
TR-3119,0.9011851
TR-3120,2.359015
TR-3121,1.685382
TR-3122,1.7613858
TR-3123,1.3861629
TR-3124,2.3144865
TR-3125,1.9349265
TR-3126,2.367713
TR-3127,2.6294482
TR-3128,2.4977963
TR-3129,1.3450176
TR-3130,2.0933654
TR-3131,2.5667202
TR-3132,1.9409162
TR-3133,2.275569
TR-3134,2.1897495
TR-3135,5.762415
TR-3136,1.5719612
TR-3137,1.6546147
TR-3138,1.1283053
TR-3139,2.6560407
TR-3140,1.3328414
TR-3141,1.8896344
TR-3142,1.6391104
TR-3143,1.5949255
TR-3144,2.6445038
TR-3145,3.594009
TR-3146,1.5192528
TR-3147,1.2617614
TR-3148,1.6711985
TR-3149,1.0843326
TR-3150,0.7542099
TR-3151,1.8278948
TR-3152,1.250315
TR-3153,1.2444744
TR-3154,2.0554752
TR-3155,1.9303215
TR-3156,2.187993
TR-3157,2.4454448
TR-3158,1.3620762
TR-3159,1.8525077
TR-3160,3.5718262
TR-3161,5.165007
TR-3162,1.2365576
TR-3163,1.6800283
TR-3164,1.8778794
TR-3165,1.3093919
TR-3166,2.186
TR-3167,1.5770507
TR-3168,1.2845112
TR-3169,2.116043
TR-3170,3.0377002
TR-3171,2.4748101
TR-3172,1.0725945
TR-3173,0.84461117
TR-3174,1.8699585
TR-3175,1.3101667
TR-3176,1.366764
TR-3177,1.4131343
TR-3178,2.4993088
TR-3179,1.503266
TR-3180,3.629234
TR-3181,2.094189
TR-3182,0.8657629
TR-3183,1.5986152
TR-3184,1.1792959
TR-3185,2.448562
TR-3186,1.5188004
TR-3187,1.1378459
TR-3188,1.3869627
TR-3189,2.8172174
TR-3190,2.2349005
TR-3191,1.0373836
TR-3192,1.3288957
TR-3193,3.0819166
TR-3194,1.1240063
TR-3195,1.5479904
TR-3196,4.6853466
TR-3197,2.1979103
TR-3198,1.4410043
TR-3199,1.6621323
TR-3200,2.5369108
TR-3201,3.6140752
TR-3202,2.3436747
TR-3203,1.218404
TR-3204,1.4924482
TR-3205,1.8581731
TR-3206,0.9630331
TR-3207,1.6083966
TR-3208,1.6030903
TR-3209,1.8754287
TR-3210,2.61879
TR-3211,1.8882705
TR-3212,2.9283447
TR-3213,1.5655987
TR-3214,1.1573145
TR-3215,3.5940435
TR-3216,2.0348043
TR-3217,1.9603744
TR-3218,2.3014038
TR-3219,2.5229008
TR-3220,1.796547
TR-3221,1.9887161
TR-3222,1.3001775
TR-3223,3.2641463
TR-3224,4.0625644
TR-3225,1.0197272
TR-3226,1.9998734
TR-3227,1.6303027
TR-3228,4.503993
TR-3229,1.4131855
TR-3230,2.3600004
TR-3231,3.7763014
TR-3232,0.9259813
TR-3233,1.5102605
TR-3234,1.3685462
TR-3235,1.4687283
TR-3236,1.1331451
TR-3237,1.4013683
TR-3238,1.7937238
TR-3239,1.6357613
TR-3240,2.1065598
TR-3241,1.426584
TR-3242,1.6498328
TR-3243,1.8478308
TR-3244,2.2695312
TR-3245,2.2696774
TR-3246,1.9882561
TR-3247,2.9147959
TR-3248,2.593523
TR-3249,1.3242042
TR-3250,1.0154071
TR-3251,3.4712327
TR-3252,1.0355649
TR-3253,1.3092326
TR-3254,1.3583272
TR-3255,1.1067573
TR-3256,2.0879166
TR-3257,1.240848
TR-3258,1.2128595
TR-3259,1.7344699
TR-3260,4.214836
TR-3261,2.2682593
TR-3262,1.7702507
TR-3263,3.9625175
TR-3264,2.3845892
TR-3265,0.9438737
TR-3266,1.8454398
TR-3267,1.3262118
TR-3268,2.5765567
TR-3269,2.1900523
TR-3270,1.9854794
TR-3271,1.0174192
TR-3272,4.0564895
TR-3273,1.8568113
TR-3274,1.8367683
TR-3275,1.6581081
TR-3276,1.8229357
TR-3277,4.303831
TR-3278,6.7124605
TR-3279,1.8248193
TR-3280,1.6584787
TR-3281,1.1745414
TR-3282,1.487193
TR-3283,1.9821125
TR-3284,1.5172006
TR-3285,1.3906001
TR-3286,1.7225804
TR-3287,1.5735499
TR-3288,1.5884919
TR-3289,4.1543884
TR-3290,2.105027
TR-3291,2.157552
TR-3292,2.2085192
TR-3293,1.4612963
TR-3294,1.6896586
TR-3295,3.5762165
TR-3296,3.5318522
TR-3297,1.2519767
TR-3298,2.3300753
TR-3299,1.0064894
TR-3300,1.5301006
TR-3301,1.5087578
TR-3302,0.84216875
TR-3303,3.8807452
TR-3304,2.1829524
TR-3305,2.107323
TR-3306,2.3894029
TR-3307,4.15996
TR-3308,1.0933613
TR-3309,0.9616147
TR-3310,0.9904101
TR-3311,2.4803398
TR-3312,1.9160961
TR-3313,3.7003946
TR-3314,0.6594335
TR-3315,1.1103815
TR-3316,2.2878122
TR-3317,1.9671786
TR-3318,1.9893461
TR-3319,1.2309052
TR-3320,1.8586355
TR-3321,1.6594151
TR-3322,0.86909837
TR-3323,3.0259414
TR-3324,1.4060837
TR-3325,1.6590198
TR-3326,2.644294
TR-3327,1.9523026
TR-3328,1.6317745
TR-3329,0.7856976
TR-3330,1.3707532
TR-3331,1.4119269
TR-3332,0.6653626
TR-3333,1.2932955
TR-3334,1.3973353
TR-3335,1.1132739
TR-3336,1.3740269
TR-3337,0.68055606
TR-3338,3.5734258
TR-3339,1.1161693
TR-3340,2.2270956
TR-3341,1.7975451
TR-3342,1.2289029
TR-3343,2.012429
TR-3344,1.3287532
TR-3345,1.2469114
TR-3346,0.68400514
TR-3347,1.5078537
TR-3348,1.929724
TR-3349,1.6725056
TR-3350,2.529988
TR-3351,1.2817482
TR-3352,1.639569
TR-3353,1.86508
TR-3354,1.5855767
TR-3355,0.8765013
TR-3356,2.273609
TR-3357,4.1815987
TR-3358,1.5453665
TR-3359,2.110918
TR-3360,2.6378086
TR-3361,2.1745062
TR-3362,0.6820654
TR-3363,0.8228892
TR-3364,2.0811844
TR-3365,0.96125895
TR-3366,1.4532081
TR-3367,1.6990001
TR-3368,2.5236843
TR-3369,2.7421615
TR-3370,2.2327979
TR-3371,1.7746009
TR-3372,0.9416575
TR-3373,1.6235744
TR-3374,3.4186423
TR-3375,1.4313138
TR-3376,1.7578369
TR-3377,2.322167
TR-3378,1.3860703
TR-3379,1.7382176
TR-3380,1.0375874
TR-3381,1.0695659
TR-3382,2.9824948
TR-3383,4.223456
TR-3384,4.592669
TR-3385,1.4482808
TR-3386,2.8150957
TR-3387,2.814136
TR-3388,0.7503957
TR-3389,0.96475774
TR-3390,0.8629213
TR-3391,1.7485015
TR-3392,1.5667187
TR-3393,2.2262642
TR-3394,1.421926
TR-3395,1.6931326
TR-3396,1.5583023
TR-3397,5.2137322
TR-3398,1.3175215
TR-3399,0.9601951
TR-3400,1.1949774
TR-3401,1.9055387
TR-3402,2.7077289
TR-3403,2.160995
TR-3404,1.2727562
TR-3405,4.4793053
TR-3406,1.5039312
TR-3407,1.3773035
TR-3408,2.3785028
TR-3409,1.4575852
TR-3410,1.2812862
TR-3411,1.5654742
TR-3412,1.303259
TR-3413,1.7892901
TR-3414,2.9703636
TR-3415,1.0387317
TR-3416,1.4381758
TR-3417,1.5296811
TR-3418,1.5807245
TR-3419,3.049547
TR-3420,0.9083054
TR-3421,1.3920103
TR-3422,5.537523
TR-3423,2.8661397
TR-3424,1.461775
TR-3425,1.3330009
TR-3426,1.347303
TR-3427,1.9938532
TR-3428,1.1029001
TR-3429,1.6914836
TR-3430,2.1377425
TR-3431,1.3322704
TR-3432,2.2525847
TR-3433,3.3727038
TR-3434,3.2283928
TR-3435,1.4708314
TR-3436,1.2242522
TR-3437,1.023104
TR-3438,1.234315
TR-3439,2.366249
TR-3440,1.5638704
TR-3441,1.6622264
TR-3442,3.6649766
TR-3443,2.2432115
TR-3444,0.96763676
TR-3445,1.078924
TR-3446,2.1127264
TR-3447,0.9504917
TR-3448,0.8542923
TR-3449,2.9704547
TR-3450,4.4672546
TR-3451,2.1084363
TR-3452,3.2004375
TR-3453,1.7884915
TR-3454,2.1939065
TR-3455,1.6018301
TR-3456,0.7004715
TR-3457,1.5804659
TR-3458,1.301025
TR-3459,2.615563
TR-3460,1.301025
TR-3461,1.7517618
TR-3462,2.2285972
TR-3463,1.0106667
TR-3464,1.9908006
TR-3465,2.5305731
TR-3466,4.0130754
TR-3467,2.56574
TR-3468,2.482821
TR-3469,1.084987
TR-3470,1.0037832
TR-3471,1.1574469
TR-3472,1.7423111
TR-3473,1.3541622
TR-3474,1.0179886
TR-3475,1.6840677
TR-3476,1.1576744
TR-3477,1.5748128
TR-3478,1.6210186
TR-3479,1.1411357
TR-3480,1.0031874
TR-3481,1.7111019
TR-3482,1.5237607
TR-3483,11.105676
TR-3484,4.354235
TR-3485,4.0121427
TR-3486,2.1589818
TR-3487,1.0839434
TR-3488,1.1278743
TR-3489,1.9539671
TR-3490,0.9016739
TR-3491,1.799329
TR-3492,0.74906325
TR-3493,1.8439631
TR-3494,1.944395
TR-3495,0.800858
TR-3496,3.2975075
TR-3497,1.620401
TR-3498,1.2788321
TR-3499,1.04764
TR-3500,3.4282947
TR-3501,2.1280715
TR-3502,1.4727324
TR-3503,1.1853074
TR-3504,1.6460541
TR-3505,1.9571118
TR-3506,1.9762261
TR-3507,2.3986933
TR-3508,1.4181552
TR-3509,1.7641867
TR-3510,1.7383722
TR-3511,1.8897811
TR-3512,3.184881
TR-3513,1.0849757
TR-3514,1.7578851
TR-3515,1.5592766
TR-3516,2.2462332
TR-3517,2.0708241
TR-3518,5.376987
TR-3519,2.2047763
TR-3520,0.96160895
TR-3521,2.0188766
TR-3522,3.6440625
TR-3523,1.8813729
TR-3524,4.2385144
TR-3525,1.1473434
TR-3526,1.1774921
TR-3527,2.7583003
TR-3528,1.9266617
TR-3529,2.8580348
TR-3530,1.5255576
TR-3531,1.5010083
TR-3532,1.8231273
TR-3533,8.912246
TR-3534,2.8545856
TR-3535,1.4052465
TR-3536,0.9151936
TR-3537,1.2895331
TR-3538,1.4157748
TR-3539,1.0936396
TR-3540,4.74386
TR-3541,2.1077182
TR-3542,1.5827036
TR-3543,1.4360738
TR-3544,2.9423008
TR-3545,1.046129
TR-3546,3.0548387
TR-3547,1.7074636
TR-3548,1.6063591
TR-3549,2.0769224
TR-3550,1.2560843
TR-3551,2.5164304
TR-3552,0.728256
TR-3553,4.1834397
TR-3554,3.2855918
TR-3555,2.415429
TR-3556,1.2853789
TR-3557,1.0491542
TR-3558,3.734061
TR-3559,1.764064
TR-3560,2.2262473
TR-3561,1.9821856
TR-3562,3.9337997
TR-3563,2.6092057
TR-3564,1.2358549
TR-3565,2.6060748
TR-3566,1.1684606
TR-3567,1.5156561
TR-3568,1.6753827
TR-3569,1.7754241
TR-3570,2.2993724
TR-3571,2.072362
TR-3572,0.6599883
TR-3573,2.5344942
TR-3574,3.719809
TR-3575,5.048973
TR-3576,2.263116
TR-3577,1.6681279
TR-3578,1.5006659
TR-3579,1.5907927
TR-3580,1.1731417
TR-3581,2.6348495
TR-3582,1.4425257
TR-3583,0.7178897
TR-3584,0.99948853
TR-3585,4.645025
TR-3586,2.1563804
TR-3587,3.991072
TR-3588,2.684288
TR-3589,0.71858174
TR-3590,2.04754
TR-3591,1.8232133
TR-3592,3.6509156
TR-3593,2.78417
TR-3594,3.5780118
TR-3595,1.8943282
TR-3596,1.5122623
TR-3597,1.4381716
TR-3598,3.2436998
TR-3599,2.0635853
TR-3600,2.0315115
TR-3601,2.8283389
TR-3602,1.0712321
TR-3603,1.8911064
TR-3604,1.8179295
TR-3605,2.3231823
TR-3606,3.1061263
TR-3607,2.204997
TR-3608,1.4379023
TR-3609,1.5846744
TR-3610,2.1724336
TR-3611,0.7767047
TR-3612,1.9608029
TR-3613,1.8135967
TR-3614,0.9592156
TR-3615,2.5652156
TR-3616,1.5831608
TR-3617,2.7115846
TR-3618,1.8459699
TR-3619,1.6763184
TR-3620,1.0213629
TR-3621,0.9488273
TR-3622,0.99209327
TR-3623,1.401826
TR-3624,2.106651
TR-3625,1.349049
TR-3626,1.7348802
TR-3627,0.877906
TR-3628,3.650117
TR-3629,1.306704
TR-3630,1.184535
TR-3631,4.409614
TR-3632,1.5024954
TR-3633,1.1750336
TR-3634,2.9930854
TR-3635,3.5780435
TR-3636,0.9684738
TR-3637,1.1404884
TR-3638,1.0512233
TR-3639,1.5969926
TR-3640,1.5985751
TR-3641,3.4340155
TR-3642,1.3431327
TR-3643,1.189233
TR-3644,1.8407528
TR-3645,0.98273456
TR-3646,1.1399901
TR-3647,0.9151351
TR-3648,2.2687414
TR-3649,1.8234649
TR-3650,1.6511756
TR-3651,1.4235855
TR-3652,0.9972847
TR-3653,1.4028127
TR-3654,0.78956926
TR-3655,1.7884141
TR-3656,2.2202723
TR-3657,1.4760698
TR-3658,3.5759025
TR-3659,1.655751
TR-3660,4.193628
TR-3661,2.4166687
TR-3662,1.3043762
TR-3663,1.4885482
TR-3664,1.6692659
TR-3665,2.5482686
TR-3666,1.3640844
TR-3667,1.3460215
TR-3668,1.5479288
TR-3669,0.96070886
TR-3670,1.164814
TR-3671,1.1663042
TR-3672,2.1247964
TR-3673,0.82387125
TR-3674,1.6423564
TR-3675,0.96776605
TR-3676,1.9861535
TR-3677,2.62513
TR-3678,1.6316988
TR-3679,2.5003495
TR-3680,2.3395815
TR-3681,1.6775172
TR-3682,0.754222
TR-3683,3.16442
TR-3684,3.2986257
TR-3685,2.8164382
TR-3686,0.8751232
TR-3687,1.3212264
TR-3688,1.7564911
TR-3689,4.384905
TR-3690,1.5578468
TR-3691,0.94129825
TR-3692,1.6401937
TR-3693,1.7539093
TR-3694,1.8731748
TR-3695,5.165631
TR-3696,1.2127521
TR-3697,1.810619
TR-3698,3.5021708
TR-3699,1.6696512
TR-3700,0.7890463
TR-3701,2.0056999
TR-3702,2.4278698
TR-3703,1.0998583
TR-3704,1.6725945
TR-3705,2.4295063
TR-3706,1.2152743
TR-3707,1.1578534
TR-3708,1.8952525
TR-3709,2.6939955
TR-3710,2.3977644
TR-3711,1.7112294
TR-3712,1.610448
TR-3713,4.4245734
TR-3714,1.8911334
TR-3715,1.286522
TR-3716,1.4765079
TR-3717,2.7041364
TR-3718,1.8395531
TR-3719,3.8926885
TR-3720,2.3710928
TR-3721,0.96637976
TR-3722,2.0714626
TR-3723,2.4466949
TR-3724,2.1520996
TR-3725,1.5556947
TR-3726,1.3730525
TR-3727,2.7258532
TR-3728,1.2605745
TR-3729,2.1472158
TR-3730,0.84563005
TR-3731,1.6876373
TR-3732,3.043153
TR-3733,1.7357798
TR-3734,2.3090026
TR-3735,1.7605194
TR-3736,0.79108554
TR-3737,1.2858953
TR-3738,1.3624413
TR-3739,2.694484
TR-3740,1.0448154
TR-3741,1.730501
TR-3742,1.0261209
TR-3743,1.0444924
TR-3744,1.5940458
TR-3745,2.1614413
TR-3746,1.303619
TR-3747,1.1220225
TR-3748,0.7870712
TR-3749,1.7177454
TR-3750,1.3478838
TR-3751,1.1489687
TR-3752,2.0478675
TR-3753,1.7957404
TR-3754,1.0411992
TR-3755,3.0245988
TR-3756,1.7296361
TR-3757,3.9963357
TR-3758,1.5664881
TR-3759,1.3807814
TR-3760,2.1806018
TR-3761,2.6123426
TR-3762,1.7963606
TR-3763,1.4352692
TR-3764,1.936052
TR-3765,1.317558
TR-3766,2.9415166
TR-3767,2.6878834
TR-3768,1.2956018
TR-3769,1.3485492
TR-3770,0.9964677
TR-3771,2.2475533
TR-3772,3.1885977
TR-3773,2.0816557
TR-3774,1.7731885
TR-3775,1.6700145
TR-3776,1.3812349
TR-3777,1.3994641
TR-3778,1.7333539
TR-3779,1.6455964
TR-3780,3.9343367
TR-3781,2.046961
TR-3782,1.6271331
TR-3783,1.3717035
TR-3784,3.5607662
TR-3785,1.6896769
TR-3786,1.8006474
TR-3787,2.4654276
TR-3788,2.078042
TR-3789,1.5704383
TR-3790,1.0844334
TR-3791,1.8718307
TR-3792,1.9451871
TR-3793,1.5093672
TR-3794,3.075931
TR-3795,1.7575464
TR-3796,3.0694168
TR-3797,1.4470667
TR-3798,2.2649162
TR-3799,3.4309304
TR-3800,1.9424254
TR-3801,2.1416645
TR-3802,2.4377472
TR-3803,1.1447071
TR-3804,0.8389766
TR-3805,1.5955142
TR-3806,1.3890325
TR-3807,1.3634932
TR-3808,0.961411
TR-3809,1.521757
TR-3810,1.7997059
TR-3811,1.1901789
TR-3812,2.8357632
TR-3813,2.2957597
TR-3814,1.6794888
TR-3815,1.4939338
TR-3816,1.6661474
TR-3817,1.6333879
TR-3818,1.7321349
TR-3819,2.4920154
TR-3820,5.0005493
TR-3821,1.9704591
TR-3822,2.3824925
TR-3823,0.81963956
TR-3824,1.3695372
TR-3825,1.5587381
TR-3826,3.0304902
TR-3827,2.9554884
TR-3828,1.3369784
TR-3829,1.3027425
TR-3830,1.2589966
TR-3831,0.9933705
TR-3832,1.2016443
TR-3833,1.5635791
TR-3834,2.7795043
TR-3835,1.3073417
TR-3836,1.1780716
TR-3837,2.3369057
TR-3838,1.682552
TR-3839,4.3406
TR-3840,2.9984171
TR-3841,1.5892235
TR-3842,2.6091683
TR-3843,4.3842535
TR-3844,1.386842
TR-3845,0.895531
TR-3846,3.752173
TR-3847,1.8053771
TR-3848,2.1064456
TR-3849,3.2320685
TR-3850,1.7823863
TR-3851,1.9118334
TR-3852,1.7903023
TR-3853,2.0580165
TR-3854,2.6854453
TR-3855,1.4516705
TR-3856,1.8299614
TR-3857,2.379247
TR-3858,1.3755213
TR-3859,1.285829
TR-3860,2.246787
TR-3861,2.6393864
TR-3862,1.5585262
TR-3863,1.6579356
TR-3864,3.4048412
TR-3865,1.4742607
TR-3866,0.93553287
TR-3867,1.3744283
TR-3868,1.14458
TR-3869,1.3700368
TR-3870,2.0434651
TR-3871,2.2097147
TR-3872,1.5699301
TR-3873,1.8255547
TR-3874,2.285377
TR-3875,1.5242028
TR-3876,0.8659801
TR-3877,2.6792862
TR-3878,1.3916426
TR-3879,2.5755062
TR-3880,0.75796336
TR-3881,1.0932084
TR-3882,2.2319713
TR-3883,1.5990558
TR-3884,3.0391903
TR-3885,1.7680994
TR-3886,2.5967293
TR-3887,2.254557
TR-3888,1.9907475
TR-3889,2.5602975
TR-3890,1.3006016
TR-3891,0.7884278
TR-3892,4.5121326
TR-3893,3.2401888
TR-3894,2.4698095
TR-3895,1.8478396
TR-3896,1.153879
TR-3897,1.6454282
TR-3898,5.543924
TR-3899,3.6954224
TR-3900,3.68952
TR-3901,1.9648273
TR-3902,2.6478827
TR-3903,0.8888303
TR-3904,1.9302888
TR-3905,4.173294
TR-3906,1.5366268
TR-3907,0.9368993
TR-3908,1.0141429
TR-3909,1.9424636
TR-3910,1.5659726
TR-3911,1.8499613
TR-3912,1.3550495
TR-3913,0.8912524
TR-3914,1.7060616
TR-3915,2.6731637
TR-3916,1.7748039
TR-3917,2.0917928
TR-3918,1.1452346
TR-3919,3.9862852
TR-3920,2.3584516
TR-3921,2.6612093
TR-3922,1.4520285
TR-3923,1.6350437
TR-3924,2.6256182
TR-3925,1.3177243
TR-3926,6.021298
TR-3927,1.0067865
TR-3928,1.8903842
TR-3929,1.2008401
TR-3930,1.4128716
TR-3931,2.2277923
TR-3932,1.8335459
TR-3933,1.2322208
TR-3934,0.7686439
TR-3935,0.92621464
TR-3936,3.2426178
TR-3937,2.8654783
TR-3938,1.7615614
TR-3939,1.2913599
TR-3940,1.0752141
TR-3941,2.0607772
TR-3942,1.4425285
TR-3943,0.9531433
TR-3944,1.4855042
TR-3945,2.6247194
TR-3946,1.4786134
TR-3947,2.4552574
